miRNA_ID	hsa-let-7a-1	hsa-let-7a-2	hsa-let-7a-3	hsa-let-7b	hsa-let-7c	hsa-let-7d	hsa-let-7e	hsa-let-7f-1	hsa-let-7f-2	hsa-let-7g	hsa-let-7i	hsa-mir-1-1	hsa-mir-1-2	hsa-mir-100	hsa-mir-101-1	hsa-mir-101-2	hsa-mir-103a-1	hsa-mir-103a-2	hsa-mir-106a	hsa-mir-106b	hsa-mir-107	hsa-mir-10a	hsa-mir-10b	hsa-mir-1180	hsa-mir-1226	hsa-mir-1228	hsa-mir-1245a	hsa-mir-1247	hsa-mir-1248	hsa-mir-1249	hsa-mir-125a	hsa-mir-125b-1	hsa-mir-125b-2	hsa-mir-126	hsa-mir-1262	hsa-mir-1266	hsa-mir-1269a	hsa-mir-127	hsa-mir-1270	hsa-mir-1271	hsa-mir-1277	hsa-mir-128-1	hsa-mir-128-2	hsa-mir-1287	hsa-mir-129-1	hsa-mir-129-2	hsa-mir-1291	hsa-mir-1295a	hsa-mir-1296	hsa-mir-1301	hsa-mir-1306	hsa-mir-1307	hsa-mir-130a	hsa-mir-130b	hsa-mir-132	hsa-mir-133a-1	hsa-mir-133a-2	hsa-mir-134	hsa-mir-1343	hsa-mir-135b	hsa-mir-136	hsa-mir-138-1	hsa-mir-138-2	hsa-mir-139	hsa-mir-140	hsa-mir-141	hsa-mir-142	hsa-mir-143	hsa-mir-144	hsa-mir-145	hsa-mir-1468	hsa-mir-146a	hsa-mir-146b	hsa-mir-147b	hsa-mir-148a	hsa-mir-148b	hsa-mir-149	hsa-mir-150	hsa-mir-151a	hsa-mir-151b	hsa-mir-152	hsa-mir-153-2	hsa-mir-154	hsa-mir-155	hsa-mir-15a	hsa-mir-15b	hsa-mir-16-1	hsa-mir-16-2	hsa-mir-17	hsa-mir-181a-1	hsa-mir-181a-2	hsa-mir-181b-1	hsa-mir-181b-2	hsa-mir-181c	hsa-mir-181d	hsa-mir-182	hsa-mir-183	hsa-mir-184	hsa-mir-185	hsa-mir-186	hsa-mir-187	hsa-mir-188	hsa-mir-18a	hsa-mir-18b	hsa-mir-190a	hsa-mir-191	hsa-mir-192	hsa-mir-193a	hsa-mir-193b	hsa-mir-194-1	hsa-mir-194-2	hsa-mir-195	hsa-mir-196a-1	hsa-mir-196a-2	hsa-mir-196b	hsa-mir-197	hsa-mir-1976	hsa-mir-199a-1	hsa-mir-199a-2	hsa-mir-199b	hsa-mir-19a	hsa-mir-19b-1	hsa-mir-19b-2	hsa-mir-200a	hsa-mir-200b	hsa-mir-200c	hsa-mir-203a	hsa-mir-203b	hsa-mir-204	hsa-mir-205	hsa-mir-20a	hsa-mir-20b	hsa-mir-21	hsa-mir-210	hsa-mir-2110	hsa-mir-2116	hsa-mir-212	hsa-mir-214	hsa-mir-215	hsa-mir-217	hsa-mir-218-1	hsa-mir-218-2	hsa-mir-219a-1	hsa-mir-22	hsa-mir-221	hsa-mir-222	hsa-mir-223	hsa-mir-224	hsa-mir-2277	hsa-mir-2355	hsa-mir-23a	hsa-mir-23b	hsa-mir-24-1	hsa-mir-24-2	hsa-mir-25	hsa-mir-26a-1	hsa-mir-26a-2	hsa-mir-26b	hsa-mir-27a	hsa-mir-27b	hsa-mir-28	hsa-mir-296	hsa-mir-299	hsa-mir-29a	hsa-mir-29b-1	hsa-mir-29b-2	hsa-mir-29c	hsa-mir-301a	hsa-mir-301b	hsa-mir-3065	hsa-mir-3074	hsa-mir-30a	hsa-mir-30b	hsa-mir-30c-1	hsa-mir-30c-2	hsa-mir-30d	hsa-mir-30e	hsa-mir-31	hsa-mir-3127	hsa-mir-3130-1	hsa-mir-3130-2	hsa-mir-3150b	hsa-mir-3170	hsa-mir-3199-2	hsa-mir-32	hsa-mir-3200	hsa-mir-320a	hsa-mir-320b-1	hsa-mir-320b-2	hsa-mir-323a	hsa-mir-323b	hsa-mir-324	hsa-mir-326	hsa-mir-328	hsa-mir-330	hsa-mir-331	hsa-mir-335	hsa-mir-337	hsa-mir-338	hsa-mir-339	hsa-mir-33a	hsa-mir-33b	hsa-mir-340	hsa-mir-342	hsa-mir-345	hsa-mir-34a	hsa-mir-34b	hsa-mir-34c	hsa-mir-3605	hsa-mir-3607	hsa-mir-361	hsa-mir-3610	hsa-mir-3613	hsa-mir-3614	hsa-mir-3615	hsa-mir-362	hsa-mir-363	hsa-mir-3651	hsa-mir-3652	hsa-mir-3653	hsa-mir-365a	hsa-mir-365b	hsa-mir-3677	hsa-mir-3682	hsa-mir-369	hsa-mir-370	hsa-mir-374a	hsa-mir-374b	hsa-mir-375	hsa-mir-376a-1	hsa-mir-376b	hsa-mir-376c	hsa-mir-377	hsa-mir-378a	hsa-mir-378c	hsa-mir-379	hsa-mir-381	hsa-mir-382	hsa-mir-3909	hsa-mir-3912	hsa-mir-3913-1	hsa-mir-3913-2	hsa-mir-3917	hsa-mir-3922	hsa-mir-3928	hsa-mir-3934	hsa-mir-3940	hsa-mir-409	hsa-mir-410	hsa-mir-411	hsa-mir-412	hsa-mir-421	hsa-mir-423	hsa-mir-424	hsa-mir-425	hsa-mir-429	hsa-mir-431	hsa-mir-432	hsa-mir-4326	hsa-mir-433	hsa-mir-4444-2	hsa-mir-450a-1	hsa-mir-450a-2	hsa-mir-450b	hsa-mir-451a	hsa-mir-452	hsa-mir-4521	hsa-mir-454	hsa-mir-455	hsa-mir-4638	hsa-mir-4661	hsa-mir-4662a	hsa-mir-4668	hsa-mir-4676	hsa-mir-4677	hsa-mir-4709	hsa-mir-4728	hsa-mir-4742	hsa-mir-4746	hsa-mir-4772	hsa-mir-4786	hsa-mir-483	hsa-mir-484	hsa-mir-485	hsa-mir-486-1	hsa-mir-486-2	hsa-mir-487a	hsa-mir-487b	hsa-mir-491	hsa-mir-493	hsa-mir-494	hsa-mir-495	hsa-mir-496	hsa-mir-497	hsa-mir-4999	hsa-mir-5000	hsa-mir-5001	hsa-mir-500a	hsa-mir-500b	hsa-mir-501	hsa-mir-5010	hsa-mir-502	hsa-mir-503	hsa-mir-504	hsa-mir-505	hsa-mir-508	hsa-mir-509-1	hsa-mir-509-2	hsa-mir-509-3	hsa-mir-511	hsa-mir-514a-1	hsa-mir-514a-2	hsa-mir-514a-3	hsa-mir-532	hsa-mir-539	hsa-mir-542	hsa-mir-543	hsa-mir-548b	hsa-mir-548e	hsa-mir-548v	hsa-mir-550a-1	hsa-mir-550a-2	hsa-mir-550a-3	hsa-mir-551a	hsa-mir-551b	hsa-mir-5586	hsa-mir-5683	hsa-mir-5698	hsa-mir-5699	hsa-mir-574	hsa-mir-576	hsa-mir-577	hsa-mir-579	hsa-mir-580	hsa-mir-582	hsa-mir-584	hsa-mir-589	hsa-mir-590	hsa-mir-592	hsa-mir-598	hsa-mir-616	hsa-mir-624	hsa-mir-625	hsa-mir-627	hsa-mir-628	hsa-mir-629	hsa-mir-642a	hsa-mir-643	hsa-mir-6509	hsa-mir-651	hsa-mir-6510	hsa-mir-6511b-1	hsa-mir-6511b-2	hsa-mir-652	hsa-mir-653	hsa-mir-654	hsa-mir-655	hsa-mir-659	hsa-mir-660	hsa-mir-664a	hsa-mir-664b	hsa-mir-671	hsa-mir-6716	hsa-mir-6718	hsa-mir-6720	hsa-mir-675	hsa-mir-6755	hsa-mir-676	hsa-mir-6761	hsa-mir-6806	hsa-mir-6837	hsa-mir-6842	hsa-mir-6854	hsa-mir-6892	hsa-mir-7-1	hsa-mir-7-2	hsa-mir-708	hsa-mir-744	hsa-mir-758	hsa-mir-760	hsa-mir-766	hsa-mir-769	hsa-mir-7702	hsa-mir-7705	hsa-mir-7706	hsa-mir-874	hsa-mir-877	hsa-mir-887	hsa-mir-889	hsa-mir-891a	hsa-mir-9-1	hsa-mir-9-2	hsa-mir-9-3	hsa-mir-92a-1	hsa-mir-92a-2	hsa-mir-92b	hsa-mir-93	hsa-mir-935	hsa-mir-937	hsa-mir-939	hsa-mir-940	hsa-mir-942	hsa-mir-944	hsa-mir-95	hsa-mir-96	hsa-mir-98	hsa-mir-99a	hsa-mir-99b
NLUAD	13.95498414	13.95441253	13.96801747	14.58752679	11.8380599	9.916402489	10.58760148	12.97841874	12.99579562	9.412673798	9.394400004	4.887257177	4.830393258	13.27693557	11.43750384	11.50207711	13.49528783	13.49257018	2.619884832	8.242973625	5.834034097999999	15.2890778	13.57425366	4.353623938999999	0.652500262	1.441308178	1.10015686	8.093917394	1.717017225	0.652500262	9.080647152	7.980891308999999	7.984153491	11.30584132	1.948395267	3.422519627	1.042683665	9.464979139	0.652500262	1.10015686	0.2323824235	4.914870155	4.709464896	5.142143826	0.652500262	1.441308178	0.50932752	0.8686676115	1.948395267	1.717017225	2.147743024	8.625826493	5.275928558	3.823083896	6.667503888	5.275928558	5.045523351	7.491865696	0.652500262	2.322859775	3.259777154	1.717017225	2.147743024	7.585047121000001	10.81620401	7.473413626	7.735868675	18.86442911	7.198022126000001	11.39922062	2.97502114	7.464098329	10.64695087	0.2203116685	13.90825629	5.862674547999999	4.312692035	9.815631252	11.51002001	1.717017225	8.003573185	1.781976723	2.147743024	9.254165871	5.862674547999999	7.836758724	7.550255354	7.572098333	7.984153491	9.93759095	10.65464869	7.450011627	7.523599607	5.9849541020000006	3.880231	12.21491946	11.06021867	3.988152041	5.511196655	7.050226334	4.227170384	0.652500262	2.322859775	0.6750001335	2.147743024	7.781581818999999	7.087102557000001	7.274619597	4.136257842	4.859105362	5.0203221760000005	7.081021606	1.10015686	0.7340507355000001	1.717017225	8.190279099	3.823083896	8.941580627	9.585857121	9.93759095	1.717017225	4.611614448	4.941964533999999	6.906326885	7.672573507999999	12.37632012	11.09759679	4.270564822	2.748225058	5.819497799	5.598927011000001	1.441308178	15.48000181	2.619884832	1.948395267	0.652500262	2.619884832	4.577465084	0.652500262	3.636659419	6.109672113999999	6.010775163	1.441308178	15.55030883	8.429222153	5.834034097999999	10.23939767	3.70151468	0.590280854	5.5818025460000005	11.96730914	10.74971612	11.02580896	11.00668826	12.80768521	11.14171992	11.11406887	8.738288392000001	10.30086224	11.02343268	12.31060004	0.652500262	1.717017225	13.88581196	7.274619597	7.285237511	11.55842268	1.717017225	0.1797779255	7.105193121	1.10015686	16.13959345	9.40173732	7.74743347	8.883368384	13.5340595	13.20806973	1.55381723	1.441308178	1.441308178	2.322859775	2.147743024	0.38398300799999996	1.10015686	3.4974871860000003	0.652500262	9.853581299	0.973147963	1.10015686	0.7829130924999999	0.38398300799999996	4.353623938999999	3.763579419	3.988152041	5.931882785	3.259777154	6.04866039	4.353623938999999	8.414789034	4.994672944	2.147743024	1.10015686	4.914870155	6.871519289	1.717017225	7.796503222	4.039228779	6.731017031	1.10015686	3.422519627	9.103325593	0.235071674	2.147743024	1.948395267	2.322859775	3.422519627	2.866075148	0.311238219	0.357289906	1.441308178	6.15668928	6.15668928	1.717017225	1.717017225	3.259777154	2.4790028580000003	8.392864955	7.31144536	13.0928595	0.652500262	0.652500262	1.10015686	2.147743024	10.03674805	2.147743024	9.106322628	4.67757984	3.259777154	0.9062822365	1.441308178	0.652500262	1.10015686	0.66007452	1.10015686	0.652500262	1.717017225	0.652500262	2.322859775	2.748225058	2.748225058	3.170960164	1.441308178	7.263922957999999	4.039228779	6.634667042	4.801098111	1.441308178	2.619884832	1.10015686	0.9608621024999999	0.7097364395	0.652500262	1.441308178	1.948395267	10.01059215	6.6095394370000005	2.619884832	1.717017225	5.474554154	0.3980399285	0.652500262	4.393426498	0.44830154999999994	0.652500262	1.441308178	1.717017225	1.10015686	0.357289906	0.652500262	3.170960164	1.10015686	1.441308178	4.941964533999999	2.4790028580000003	8.029066054	8.072622552	0.652500262	1.441308178	2.322859775	3.422519627	0.7886306015	2.748225058	1.717017225	4.914870155	1.10015686	1.441308178	0.38398300799999996	7.445285327000001	2.619884832	5.070291857	1.10015686	3.935200417	0.652500262	2.322859775	3.988152041	4.67757984	1.10015686	1.441308178	3.170960164	4.270564822	2.322859775	2.322859775	3.076314521	9.026301848	1.667617628	5.5818025460000005	0.66007452	2.866075148	0.43558133200000004	0.652500262	1.10015686	0.8686676115	0.5073521520000001	0.652500262	1.9623395455	0.652500262	0.652500262	0.652500262	0.4617702575	6.235453293	1.948395267	0.538393161	0.1729809705	0.419349819	7.610601166	5.338439033999999	5.210586411	2.748225058	0.652500262	4.994672944	0.6106815915	0.652500262	7.397150684	0.652500262	2.322859775	5.848425392999999	0.235071674	0.652500262	0.652500262	0.652500262	1.10015686	0.652500262	0.39569705199999994	5.188131067	2.4790028580000003	5.759842122999999	0.652500262	0.652500262	4.887257177	5.188131067	2.748225058	2.147743024	0.570519782	1.717017225	2.619884832	2.4790028580000003	1.10015686	0.652500262	2.147743024	0.652500262	0.652500262	2.322859775	1.10015686	3.823083896	2.322859775	0.364086861	4.312692035	4.270564822	3.4974871860000003	1.10015686	1.948395267	4.039228779	1.10015686	0.43558133200000004	0.9457970575000001	2.97502114	1.10015686	1.10015686	2.4790028580000003	0.652500262	3.343441935	3.70151468	3.70151468	11.22473483	11.15009448	6.738763122000001	10.10950123	0.652500262	0.652500262	0.7045540045	1.441308178	2.866075148	1.717017225	2.322859775	2.619884832	6.330786241	9.307224368	14.01741312
NLUAD	13.93233502	13.94779276	13.95264817	16.74137689	13.02381952	14.86741798	10.17248721	7.831808011000001	8.062598353	7.742018685	10.52351504	2.107639438	1.250653653	11.34672373	6.193237236	6.013035082999999	11.93941342	12.00903361	1.442758819	10.22314425	5.340677872	11.90621106	9.768564514	8.212205254	5.934140706	4.041384756	1.618019199	8.301347894	4.041384756	4.996896493	13.47119261	10.93662197	10.98267933	9.401587794	2.149520822	6.158952622999999	2.57412596	10.2579797	3.499579578	2.149520822	1.30302533	6.49756295	4.041384756	5.513441886	2.977024887	2.977024887	2.621807141	2.149520822	8.457602553	5.566719428	8.332444688999999	12.20553937	4.314872103	5.40059425	8.081025953	6.524742397000001	6.771612631	7.706852685	5.458121155	2.2192459385	2.621807141	3.882370721	1.442758819	11.01058575	11.99148443	4.041384756	4.742870167	14.06915242	3.499579578	14.47516229	4.544684813	5.893014335	11.91201258	1.8933185479999999	10.67676698	8.744437308	8.245261552	13.42595628	9.114589441	1.442758819	4.314872103	4.530995474	3.261833163	7.461700488	3.499579578	10.85331001	4.544684813	4.917089612	6.087837872000001	12.99889869	13.45649144	8.697436371	8.795545282	6.383415672999999	2.977024887	9.154289201	11.0273117	5.807068029	5.072519079	8.15246908	2.149520822	2.621807141	3.499579578	1.442758819	2.316509709	10.02086166	4.83260813	11.31009002	7.787611765	4.041384756	3.882370721	5.278164887	1.442758819	3.4649432334999997	2.977024887	14.53214944	8.715241642999999	7.831808011000001	8.506140249	8.1082334	3.6543275525	2.621807141	1.841160376	7.282219065	8.099221142000001	14.49666307	9.341713533	1.442758819	3.499579578	10.13769989	2.621807141	2.0810097005	10.85464945	7.996182514	6.982347331000001	1.442758819	2.977024887	6.353409663	3.834260649	1.4431422619999998	4.314872103	2.621807141	2.0810097005	13.67845589	8.178373743	6.982347331000001	9.050577397	3.882370721	2.977024887	2.977024887	11.14364919	10.43136892	9.299059484	9.517746662	13.2521285	9.353130874	9.082938413	8.169790434	9.883258373	10.40783878	12.30098977	6.577611774	2.621807141	13.54336283	4.041384756	6.901708517	7.344560362999999	3.6849546584999997	1.25329144	6.013035082999999	6.259454959	15.17382653	8.143729787	9.859437091	10.43674488	15.6233483	12.3733293	1.4431422619999998	5.40059425	3.261833163	3.703633858	2.621807141	2.977024887	2.9443023354999998	3.499579578	4.544684813	9.73404739	3.4876443220000004	1.442758819	3.261833163	2.149520822	8.015472503	10.44921143	11.6418302	6.653451559	8.071841575	3.703633858	3.882370721	6.859633377000001	8.195388666	3.882370721	2.149520822	2.149520822	9.326348485	4.544684813	6.551419255	8.585727418	8.908194938	5.893014335	3.703633858	10.2579797	2.149520822	2.621807141	4.742870167	6.653451559	2.621807141	4.041384756	2.621807141	1.442758819	5.566719428	7.742018685	7.787611765	1.587725812	2.149520822	2.621807141	5.144374366	2.621807141	3.261833163	15.43203977	1.442758819	1.357089043	1.442758819	2.977024887	11.59290941	3.261833163	6.158952622999999	2.149520822	2.149520822	2.149520822	0.943894494	1.357089043	1.8217865225	5.893014335	1.8353021634999998	2.149520822	2.631518485	6.158952622999999	4.434349602	3.499579578	1.442758819	1.442758819	2.621807141	11.13485614	4.314872103	7.200302008	1.442758819	5.40059425	3.882370721	4.83260813	2.621807141	1.0673824595	1.3890785490000002	2.3777175845	1.1796852645	8.801113778	3.882370721	4.314872103	2.149520822	9.716474116	2.321956368	2.149520822	2.2039789895	1.585358899	1.442758819	1.0030773015	1.753455441	6.259454959	1.442758819	2.621807141	3.882370721	1.460230534	4.917089612	9.14556096	6.577611774	12.6855449	12.66240412	4.917089612	1.9951324895	4.647177948	3.703633858	1.8195257209999998	2.149520822	1.250653653	4.742870167	1.8262821635000002	1.4587817015	1.4431422619999998	10.18318845	3.882370721	7.986439931	4.996896493	5.072519079	2.977024887	6.725502908999999	8.316980075	3.703633858	2.149520822	1.442758819	3.621702413	7.25000822	1.442758819	2.5523266015	2.7835671595	10.92901268	1.7706965215	4.041384756	2.977024887	1.3892621455	1.1370423	1.442758819	2.149520822	2.977024887	4.041384756	2.621807141	1.3890785490000002	2.011588284	0.83120603	3.261833163	2.3054456685	11.54725023	4.434349602	1.8473800995	1.1967735364999998	0.8606340020000001	4.314872103	6.653451559	9.43778539	2.5886285634999995	0.881978692	3.882370721	2.149520822	2.0808210424999998	8.585727418	1.0861629695000001	1.442758819	5.21281996	6.259454959	0.881978692	4.041384756	1.1469146780000001	2.1747037495	5.40059425	5.850681102	7.475696212000001	3.1750203065	4.742870167	1.204941722	1.442758819	1.442758819	5.974127124	5.71567544	5.893014335	4.041384756	2.149520822	3.499579578	5.893014335	1.809295513	1.1967735364999998	2.621807141	3.261833163	3.261833163	5.40059425	2.149520822	6.441617946	2.149520822	0.450191369	2.615722998	7.764995326	3.703633858	5.072519079	7.329225766	5.21281996	5.340677872	1.217278479	3.882370721	8.400054547	4.647177948	5.072519079	2.365929687	4.544684813	1.442758819	1.442758819	1.442758819	15.45015096	15.28548825	10.53859418	10.97037568	5.21281996	4.184599271000001	1.442758819	4.434349602	3.499579578	1.1967735364999998	1.442758819	1.8182138915	2.149520822	7.730391667	18.16264926
NLUAD	14.37378723	14.37036141	14.37780545	14.11183969	11.93762727	8.816250522	11.22847812	13.91690627	13.91877819	9.587350849	8.602713293999999	5.187383114	5.250299858	12.55591234	13.12551285	13.1380209	12.61717612	12.6189382	2.274752765	9.176164084	6.883791809	13.91610721	14.15554607	3.5215314710000003	0.3352214775	0.915296783	0.373307436	6.211235358	0.797675428	0.529050304	8.814832071	7.753849156	7.950095514	10.88755418	1.125172328	2.589865095	0.3197413435	9.535475839	0.669605542	1.219670994	0.391385161	5.809337239	5.623066827000001	4.33597889	2.401118716	2.624822179	0.202958827	0.669605542	0.915296783	2.035922974	1.616937764	6.959345385	5.409130345	2.658952466	6.735746281	3.775968979	3.344102707	6.885594557999999	0.2515759705	3.593887242	3.744526998	1.308357963	1.219670994	8.043486346	10.66605681	8.364320385	7.913454163	19.0141015	10.22436806	9.680637257	2.086956621	6.520588856	9.843456126	0.3980269999999999	13.93811164	6.557243943	2.787929925	8.985924911	11.62861734	1.811558165	8.644834474	0.797675428	2.517301901	8.18342681	6.6105374160000006	8.399443261	8.709872232	8.716977187000001	8.187086113	9.410513022	10.03796163	6.921184537	6.8154549520000005	5.690618623	3.645867866	12.10432786	11.03788338	3.48394563	6.219835279	7.145390711	2.787929925	0.915296783	3.36492942	1.219670994	3.405702294	7.589928619	7.98330599	7.450740378	3.502860884	5.9911280410000005	6.034022157000001	8.000044987999999	0.1986953	0.669605542	2.5540396640000003	6.205473471	3.301524875	8.938952087	9.769477173	10.23589653	2.1362468480000003	4.486111301	4.397918893	6.813562321	7.632419253999999	11.44306486	10.04644718	3.662786791	2.1362468480000003	5.496660313	5.901313117000001	2.658952466	16.10651365	2.756750261	1.983017296	0.202958827	3.3854598910000004	3.679509488	3.212403272	3.344102707	5.843127995	5.80171948	0.797675428	15.21428891	8.279109109	5.7511987620000005	8.043486346	2.692293725	0.529050304	4.044765587	11.38665813	10.34359672	10.80280003	10.81408481	12.18275867	11.5757207	11.58268293	9.234265502	10.42286045	10.85330367	10.66776022	0.373307436	2.756750261	13.64978312	6.991509216	7.032766195	12.13969241	1.125172328	0.29712176349999997	6.069346926000001	0.669605542	14.68694311	8.665442698	6.959345385	7.867672488999999	13.1129916	13.4464405	0.1986953	1.219670994	1.125172328	1.811558165	0.529050304	0.18289828349999998	1.125172328	5.052666901	1.219670994	8.170915302000001	0.1986953	1.024047996	0.797675428	0.1986953	3.978740382	2.36021424	3.067462499	4.746335073	3.791436734	5.399068700000001	3.464778948	8.456954082000001	3.611423	2.724882045	0.373307436	5.342439186	5.809337239	1.7495565780000002	6.588570539	4.754250171	7.666372273999999	0.915296783	0.797675428	7.842833864	0.529050304	2.877618426	2.086956621	2.086956621	2.401118716	3.4256644689999995	0.1986953	0.2344728455	1.219670994	3.880914203	3.89530204	1.470882498	0.1986953	3.212403272	2.479604382	9.57901921	5.933039625	11.76487401	0.1986953	0.529050304	2.36021424	1.391907914	9.678559109	3.2797552010000004	9.358889064	4.853379327	3.760333696	0.373307436	0.915296783	1.219670994	1.219670994	0.669605542	0.529050304	0.1986953	1.308357963	0.1986953	3.257652143	3.696040678	4.120203117	0.797675428	2.183908225	6.394588	4.38777851	5.60129134	4.730373454	2.5540396640000003	2.818449757	0.669605542	0.373307436	0.373307436	0.529050304	1.219670994	2.36021424	12.22933141	6.751648893	0.1986953	1.811558165	5.657238064	0.16845376149999994	0.373307436	2.230045575	0.1986953	1.024047996	1.983017296	1.545757878	0.1986953	0.669605542	0.669605542	2.692293725	0.915296783	0.669605542	4.722325956000001	1.024047996	9.56895731	9.562210179	0.797675428	1.7495565780000002	1.024047996	2.818449757	0.669605542	1.391907914	1.545757878	4.38777851	1.7495565780000002	0.529050304	0.1986953	5.894167022	1.7495565780000002	3.558162919	0.915296783	3.189235187	0.797675428	0.529050304	3.4256644689999995	4.3464887	1.125172328	0.915296783	1.871004197	4.38777851	3.235205022	3.696040678	3.2797552010000004	8.539996347	0.373307436	6.759534943999999	2.318116369	1.545757878	0.70721346	0.38040057699999996	1.024047996	0.529050304	1.024047996	1.024047996	1.308357963	1.024047996	1.024047996	0.1986953	0.529050304	5.000383075	2.517301901	0.1986953	0.3443492625	0.373307436	7.311503315	6.011083918	4.447578668	2.787929925	0.29712176349999997	4.0954929810000005	0.7513646939999999	2.183908225	6.202583884	0.373307436	2.818449757	5.623066827000001	0.797675428	0.373307436	1.391907914	1.219670994	0.669605542	0.2515759705	0.33996231	5.321282777	3.662786791	4.754250171	1.219670994	0.669605542	4.377566279	3.775968979	1.545757878	1.811558165	0.1986953	0.373307436	1.470882498	0.669605542	1.125172328	0.669605542	1.308357963	1.219670994	0.915296783	2.274752765	0.529050304	2.086956621	2.724882045	0.915296783	3.067462499	4.800849799	4.542046707	0.373307436	1.928097772	3.923654368	0.529050304	0.4557129805	0.669605542	3.3854598910000004	1.308357963	1.308357963	3.5399633930000003	2.035922974	2.848337503	2.934455735	3.257652143	10.34474389	10.27630898	7.042494753	9.37982479	1.391907914	1.024047996	0.1986953	0.7668571485	2.756750261	1.219670994	2.848337503	1.928097772	6.250936815	9.248344904	13.70745457
